temporada,hora,equipo,rival,condicion,goles_valencia,goles_rival,resultado_valencia,puntos,diferencia_goles,goles_descanso_valencia,goles_descanso_rival,resultado_descanso,fecha,anio,mes,dia_semana,semana_anio,temporada_id,temporada_num,franja,puntos_posibles,efectividad_puntos,resultado_num,victoria_bin,empate_bin,derrota_bin,local_bin,goles_totales,puntos_rolling_5,ventaja_descanso,remonto,remontado,partido_id,decada,competicion,jornada_num,fase_temporada
1995-1996,,Valencia,Tenerife,Local,2.0,2.0,E,1,0.0,0.0,1.0,D,1995-11-19,1995,11,Domingo,46,1995,3,,3,0.3333333333333333,0,0,1,0,1,4.0,7.0,-1.0,0.0,0.0,1995-1996_1995-11-19_TENERIFE_L,1990s,LaLiga,13,1
1995-1996,,Valencia,Albacete,Visitante,3.0,1.0,V,3,2.0,1.0,0.0,V,1995-11-26,1995,11,Domingo,47,1995,3,,3,1.0,1,1,0,0,0,4.0,10.0,1.0,0.0,0.0,1995-1996_1995-11-26_ALBACETE_V,1990s,LaLiga,14,1
1995-1996,,Valencia,Sociedad,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,1995-12-03,1995,12,Domingo,48,1995,3,,3,0.0,-1,0,0,1,1,1.0,7.0,0.0,0.0,0.0,1995-1996_1995-12-03_SOCIEDAD_L,1990s,LaLiga,15,1
1995-1996,,Valencia,Santander,Visitante,3.0,0.0,V,3,3.0,2.0,0.0,V,1995-12-09,1995,12,Sábado,49,1995,3,,3,1.0,1,1,0,0,0,3.0,7.0,2.0,0.0,0.0,1995-1996_1995-12-09_SANTANDER_V,1990s,LaLiga,16,1
1995-1996,,Valencia,Ath Madrid,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,1995-12-17,1995,12,Domingo,50,1995,3,,3,0.0,-1,0,0,1,1,1.0,7.0,0.0,0.0,0.0,1995-1996_1995-12-17_ATHMADRID_L,1990s,LaLiga,17,1
1995-1996,,Valencia,Sp Gijon,Visitante,3.0,1.0,V,3,2.0,1.0,0.0,V,1995-12-20,1995,12,Miércoles,51,1995,3,,3,1.0,1,1,0,0,0,4.0,9.0,1.0,0.0,0.0,1995-1996_1995-12-20_SPGIJON_V,1990s,LaLiga,18,1
1995-1996,,Valencia,Sevilla,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,1996-01-03,1996,1,Miércoles,1,1995,3,,3,1.0,1,1,0,0,1,1.0,9.0,0.0,0.0,0.0,1995-1996_1996-01-03_SEVILLA_L,1990s,LaLiga,19,1
1995-1996,,Valencia,Espanol,Visitante,0.0,2.0,D,0,-2.0,0.0,1.0,D,1996-01-07,1996,1,Domingo,1,1995,3,,3,0.0,-1,0,0,1,0,2.0,9.0,-1.0,0.0,0.0,1995-1996_1996-01-07_ESPANOL_V,1990s,LaLiga,20,1
1995-1996,,Valencia,Celta,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,1996-01-14,1996,1,Domingo,2,1995,3,,3,1.0,1,1,0,0,1,3.0,9.0,1.0,0.0,0.0,1995-1996_1996-01-14_CELTA_L,1990s,LaLiga,21,1
1995-1996,,Valencia,La Coruna,Local,2.0,1.0,V,3,1.0,0.0,1.0,D,1996-01-20,1996,1,Sábado,3,1995,3,,3,1.0,1,1,0,0,1,3.0,12.0,-1.0,1.0,0.0,1995-1996_1996-01-20_LACORUNA_L,1990s,LaLiga,22,2
1995-1996,,Valencia,Valladolid,Visitante,5.0,2.0,V,3,3.0,3.0,0.0,V,1996-01-24,1996,1,Miércoles,4,1995,3,,3,1.0,1,1,0,0,0,7.0,12.0,3.0,0.0,0.0,1995-1996_1996-01-24_VALLADOLID_V,1990s,LaLiga,23,2
1995-1996,,Valencia,Merida,Local,4.0,1.0,V,3,3.0,2.0,0.0,V,1996-01-28,1996,1,Domingo,4,1995,3,,3,1.0,1,1,0,0,1,5.0,12.0,2.0,0.0,0.0,1995-1996_1996-01-28_MERIDA_L,1990s,LaLiga,24,2
1995-1996,,Valencia,Zaragoza,Visitante,1.0,4.0,D,0,-3.0,0.0,1.0,D,1996-02-03,1996,2,Sábado,5,1995,3,,3,0.0,-1,0,0,1,0,5.0,12.0,-1.0,0.0,0.0,1995-1996_1996-02-03_ZARAGOZA_V,1990s,LaLiga,25,2
1995-1996,,Valencia,Vallecano,Local,3.0,0.0,V,3,3.0,2.0,0.0,V,1996-02-10,1996,2,Sábado,6,1995,3,,3,1.0,1,1,0,0,1,3.0,12.0,2.0,0.0,0.0,1995-1996_1996-02-10_VALLECANO_L,1990s,LaLiga,26,2
1995-1996,,Valencia,Real Madrid,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,1996-02-17,1996,2,Sábado,7,1995,3,,3,0.3333333333333333,0,0,1,0,0,0.0,10.0,0.0,0.0,0.0,1995-1996_1996-02-17_REALMADRID_V,1990s,LaLiga,27,2
1995-1996,,Valencia,Oviedo,Local,3.0,1.0,V,3,2.0,1.0,1.0,E,1996-02-25,1996,2,Domingo,8,1995,3,,3,1.0,1,1,0,0,1,4.0,10.0,0.0,0.0,0.0,1995-1996_1996-02-25_OVIEDO_L,1990s,LaLiga,28,2
1995-1996,,Valencia,Betis,Visitante,0.0,3.0,D,0,-3.0,0.0,0.0,E,1996-03-03,1996,3,Domingo,9,1995,3,,3,0.0,-1,0,0,1,0,3.0,7.0,0.0,0.0,0.0,1995-1996_1996-03-03_BETIS_V,1990s,LaLiga,29,2
1995-1996,,Valencia,Barcelona,Local,4.0,1.0,V,3,3.0,2.0,0.0,V,1996-03-09,1996,3,Sábado,10,1995,3,,3,1.0,1,1,0,0,1,5.0,10.0,2.0,0.0,0.0,1995-1996_1996-03-09_BARCELONA_L,1990s,LaLiga,30,2
1995-1996,,Valencia,Ath Bilbao,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,1996-03-17,1996,3,Domingo,11,1995,3,,3,1.0,1,1,0,0,0,1.0,10.0,0.0,0.0,0.0,1995-1996_1996-03-17_ATHBILBAO_V,1990s,LaLiga,31,2
1995-1996,,Valencia,Compostela,Visitante,4.0,0.0,V,3,4.0,2.0,0.0,V,1996-03-24,1996,3,Domingo,12,1995,3,,3,1.0,1,1,0,0,0,4.0,12.0,2.0,0.0,0.0,1995-1996_1996-03-24_COMPOSTELA_V,1990s,LaLiga,32,2
1995-1996,,Valencia,Salamanca,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,1996-03-27,1996,3,Miércoles,13,1995,3,,3,1.0,1,1,0,0,1,2.0,12.0,1.0,0.0,0.0,1995-1996_1996-03-27_SALAMANCA_L,1990s,LaLiga,33,2
1995-1996,,Valencia,Tenerife,Visitante,1.0,2.0,D,0,-1.0,1.0,0.0,V,1996-03-31,1996,3,Domingo,13,1995,3,,3,0.0,-1,0,0,1,0,3.0,12.0,1.0,0.0,1.0,1995-1996_1996-03-31_TENERIFE_V,1990s,LaLiga,34,2
1995-1996,,Valencia,Albacete,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,1996-04-07,1996,4,Domingo,14,1995,3,,3,1.0,1,1,0,0,1,1.0,12.0,0.0,0.0,0.0,1995-1996_1996-04-07_ALBACETE_L,1990s,LaLiga,35,2
1995-1996,,Valencia,Sociedad,Visitante,2.0,5.0,D,0,-3.0,0.0,4.0,D,1996-04-14,1996,4,Domingo,15,1995,3,,3,0.0,-1,0,0,1,0,7.0,9.0,-4.0,0.0,0.0,1995-1996_1996-04-14_SOCIEDAD_V,1990s,LaLiga,36,2
1995-1996,,Valencia,Santander,Local,2.0,1.0,V,3,1.0,2.0,1.0,V,1996-04-20,1996,4,Sábado,16,1995,3,,3,1.0,1,1,0,0,1,3.0,9.0,1.0,0.0,0.0,1995-1996_1996-04-20_SANTANDER_L,1990s,LaLiga,37,2
1995-1996,,Valencia,Ath Madrid,Visitante,3.0,2.0,V,3,1.0,1.0,1.0,E,1996-04-27,1996,4,Sábado,17,1995,3,,3,1.0,1,1,0,0,0,5.0,9.0,0.0,0.0,0.0,1995-1996_1996-04-27_ATHMADRID_V,1990s,LaLiga,38,2
1995-1996,,Valencia,Sp Gijon,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,1996-05-04,1996,5,Sábado,18,1995,3,,3,1.0,1,1,0,0,1,1.0,12.0,0.0,0.0,0.0,1995-1996_1996-05-04_SPGIJON_L,1990s,LaLiga,39,2
1995-1996,,Valencia,Sevilla,Visitante,2.0,1.0,V,3,1.0,1.0,0.0,V,1996-05-12,1996,5,Domingo,19,1995,3,,3,1.0,1,1,0,0,0,3.0,12.0,1.0,0.0,0.0,1995-1996_1996-05-12_SEVILLA_V,1990s,LaLiga,40,2
1995-1996,,Valencia,Espanol,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,1996-05-19,1996,5,Domingo,20,1995,3,,3,1.0,1,1,0,0,1,1.0,15.0,0.0,0.0,0.0,1995-1996_1996-05-19_ESPANOL_L,1990s,LaLiga,41,2
1995-1996,,Valencia,Celta,Visitante,1.0,1.0,E,1,0.0,1.0,0.0,V,1996-05-25,1996,5,Sábado,21,1995,3,,3,0.3333333333333333,0,0,1,0,0,2.0,13.0,1.0,0.0,0.0,1995-1996_1996-05-25_CELTA_V,1990s,LaLiga,42,2
1996-1997,,Valencia,Santander,Visitante,2.0,3.0,D,0,-1.0,2.0,0.0,V,1996-09-01,1996,9,Domingo,35,1996,4,,3,0.0,-1,0,0,1,0,5.0,0.0,2.0,0.0,1.0,1996-1997_1996-09-01_SANTANDER_V,1990s,LaLiga,1,1
1996-1997,,Valencia,Sociedad,Local,0.0,1.0,D,0,-1.0,0.0,1.0,D,1996-09-07,1996,9,Sábado,36,1996,4,,3,0.0,-1,0,0,1,1,1.0,0.0,-1.0,0.0,0.0,1996-1997_1996-09-07_SOCIEDAD_L,1990s,LaLiga,2,1
1996-1997,,Valencia,Zaragoza,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,1996-09-14,1996,9,Sábado,37,1996,4,,3,0.3333333333333333,0,0,1,0,0,2.0,1.0,0.0,0.0,0.0,1996-1997_1996-09-14_ZARAGOZA_V,1990s,LaLiga,3,1
1996-1997,,Valencia,Tenerife,Local,2.0,1.0,V,3,1.0,0.0,0.0,E,1996-09-21,1996,9,Sábado,38,1996,4,,3,1.0,1,1,0,0,1,3.0,4.0,0.0,0.0,0.0,1996-1997_1996-09-21_TENERIFE_L,1990s,LaLiga,4,1
1996-1997,,Valencia,Compostela,Visitante,3.0,0.0,V,3,3.0,0.0,0.0,E,1996-09-29,1996,9,Domingo,39,1996,4,,3,1.0,1,1,0,0,0,3.0,7.0,0.0,0.0,0.0,1996-1997_1996-09-29_COMPOSTELA_V,1990s,LaLiga,5,1
1996-1997,,Valencia,Logrones,Local,0.0,1.0,D,0,-1.0,0.0,1.0,D,1996-10-02,1996,10,Miércoles,40,1996,4,,3,0.0,-1,0,0,1,1,1.0,7.0,-1.0,0.0,0.0,1996-1997_1996-10-02_LOGRONES_L,1990s,LaLiga,6,1
1996-1997,,Valencia,Sevilla,Visitante,2.0,0.0,V,3,2.0,1.0,0.0,V,1996-10-12,1996,10,Sábado,41,1996,4,,3,1.0,1,1,0,0,0,2.0,10.0,1.0,0.0,0.0,1996-1997_1996-10-12_SEVILLA_V,1990s,LaLiga,7,1
1996-1997,,Valencia,Ath Madrid,Local,3.0,1.0,V,3,2.0,1.0,0.0,V,1996-10-20,1996,10,Domingo,42,1996,4,,3,1.0,1,1,0,0,1,4.0,12.0,1.0,0.0,0.0,1996-1997_1996-10-20_ATHMADRID_L,1990s,LaLiga,8,1
1996-1997,,Valencia,Sp Gijon,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,1996-10-23,1996,10,Miércoles,43,1996,4,,3,1.0,1,1,0,0,1,3.0,12.0,0.0,0.0,0.0,1996-1997_1996-10-23_SPGIJON_L,1990s,LaLiga,9,1
1996-1997,,Valencia,Barcelona,Visitante,2.0,3.0,D,0,-1.0,0.0,2.0,D,1996-10-26,1996,10,Sábado,43,1996,4,,3,0.0,-1,0,0,1,0,5.0,9.0,-2.0,0.0,0.0,1996-1997_1996-10-26_BARCELONA_V,1990s,LaLiga,10,1
1996-1997,,Valencia,Valladolid,Local,2.0,4.0,D,0,-2.0,1.0,2.0,D,1996-11-03,1996,11,Domingo,44,1996,4,,3,0.0,-1,0,0,1,1,6.0,9.0,-1.0,0.0,0.0,1996-1997_1996-11-03_VALLADOLID_L,1990s,LaLiga,11,1
1996-1997,,Valencia,Ath Bilbao,Visitante,0.0,2.0,D,0,-2.0,0.0,1.0,D,1996-11-10,1996,11,Domingo,45,1996,4,,3,0.0,-1,0,0,1,0,2.0,6.0,-1.0,0.0,0.0,1996-1997_1996-11-10_ATHBILBAO_V,1990s,LaLiga,12,1
1996-1997,,Valencia,Extremadura,Local,0.0,0.0,E,1,0.0,0.0,0.0,E,1996-11-16,1996,11,Sábado,46,1996,4,,3,0.3333333333333333,0,0,1,0,1,0.0,4.0,0.0,0.0,0.0,1996-1997_1996-11-16_EXTREMADURA_L,1990s,LaLiga,13,1
1996-1997,,Valencia,Real Madrid,Visitante,2.0,4.0,D,0,-2.0,1.0,2.0,D,1996-11-24,1996,11,Domingo,47,1996,4,,3,0.0,-1,0,0,1,0,6.0,1.0,-1.0,0.0,0.0,1996-1997_1996-11-24_REALMADRID_V,1990s,LaLiga,14,1
1996-1997,,Valencia,Celta,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,1996-11-30,1996,11,Sábado,48,1996,4,,3,1.0,1,1,0,0,1,2.0,4.0,1.0,0.0,0.0,1996-1997_1996-11-30_CELTA_L,1990s,LaLiga,15,1
1996-1997,,Valencia,La Coruna,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,1996-12-08,1996,12,Domingo,49,1996,4,,3,0.0,-1,0,0,1,0,1.0,4.0,-1.0,0.0,0.0,1996-1997_1996-12-08_LACORUNA_V,1990s,LaLiga,16,1
1996-1997,,Valencia,Hercules,Local,3.0,0.0,V,3,3.0,2.0,0.0,V,1996-12-23,1996,12,Lunes,52,1996,4,,3,1.0,1,1,0,0,1,3.0,7.0,2.0,0.0,0.0,1996-1997_1996-12-23_HERCULES_L,1990s,LaLiga,17,1
1996-1997,,Valencia,Betis,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,1997-01-06,1997,1,Lunes,2,1996,4,,3,0.3333333333333333,0,0,1,0,0,2.0,7.0,0.0,0.0,0.0,1996-1997_1997-01-06_BETIS_V,1990s,LaLiga,18,1
1996-1997,,Valencia,Vallecano,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,1997-01-12,1997,1,Domingo,2,1996,4,,3,1.0,1,1,0,0,1,1.0,10.0,0.0,0.0,0.0,1996-1997_1997-01-12_VALLECANO_L,1990s,LaLiga,19,1
1996-1997,,Valencia,Oviedo,Visitante,0.0,3.0,D,0,-3.0,0.0,1.0,D,1997-01-19,1997,1,Domingo,3,1996,4,,3,0.0,-1,0,0,1,0,3.0,7.0,-1.0,0.0,0.0,1996-1997_1997-01-19_OVIEDO_V,1990s,LaLiga,20,1
1996-1997,,Valencia,Espanol,Local,1.0,1.0,E,1,0.0,0.0,0.0,E,1997-01-25,1997,1,Sábado,4,1996,4,,3,0.3333333333333333,0,0,1,0,1,2.0,8.0,0.0,0.0,0.0,1996-1997_1997-01-25_ESPANOL_L,1990s,LaLiga,21,1
1996-1997,,Valencia,Santander,Local,1.0,1.0,E,1,0.0,0.0,0.0,E,1997-02-02,1997,2,Domingo,5,1996,4,,3,0.3333333333333333,0,0,1,0,1,2.0,6.0,0.0,0.0,0.0,1996-1997_1997-02-02_SANTANDER_L,1990s,LaLiga,22,2
1996-1997,,Valencia,Sociedad,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,1997-02-08,1997,2,Sábado,6,1996,4,,3,1.0,1,1,0,0,0,1.0,8.0,1.0,0.0,0.0,1996-1997_1997-02-08_SOCIEDAD_V,1990s,LaLiga,23,2
1996-1997,,Valencia,Zaragoza,Local,1.0,1.0,E,1,0.0,1.0,0.0,V,1997-02-15,1997,2,Sábado,7,1996,4,,3,0.3333333333333333,0,0,1,0,1,2.0,6.0,1.0,0.0,0.0,1996-1997_1997-02-15_ZARAGOZA_L,1990s,LaLiga,24,2
1996-1997,,Valencia,Tenerife,Visitante,1.0,2.0,D,0,-1.0,0.0,0.0,E,1997-02-19,1997,2,Miércoles,8,1996,4,,3,0.0,-1,0,0,1,0,3.0,6.0,0.0,0.0,0.0,1996-1997_1997-02-19_TENERIFE_V,1990s,LaLiga,25,2
1996-1997,,Valencia,Compostela,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,1997-02-24,1997,2,Lunes,9,1996,4,,3,1.0,1,1,0,0,1,3.0,8.0,0.0,0.0,0.0,1996-1997_1997-02-24_COMPOSTELA_L,1990s,LaLiga,26,2
1996-1997,,Valencia,Logrones,Visitante,1.0,2.0,D,0,-1.0,1.0,0.0,V,1997-03-01,1997,3,Sábado,9,1996,4,,3,0.0,-1,0,0,1,0,3.0,7.0,1.0,0.0,1.0,1996-1997_1997-03-01_LOGRONES_V,1990s,LaLiga,27,2
1996-1997,,Valencia,Sevilla,Local,4.0,2.0,V,3,2.0,2.0,1.0,V,1997-03-08,1997,3,Sábado,10,1996,4,,3,1.0,1,1,0,0,1,6.0,7.0,1.0,0.0,0.0,1996-1997_1997-03-08_SEVILLA_L,1990s,LaLiga,28,2
1996-1997,,Valencia,Ath Madrid,Visitante,4.0,1.0,V,3,3.0,3.0,0.0,V,1997-03-15,1997,3,Sábado,11,1996,4,,3,1.0,1,1,0,0,0,5.0,9.0,3.0,0.0,0.0,1996-1997_1997-03-15_ATHMADRID_V,1990s,LaLiga,29,2
1996-1997,,Valencia,Sp Gijon,Visitante,1.0,2.0,D,0,-1.0,0.0,1.0,D,1997-03-24,1997,3,Lunes,13,1996,4,,3,0.0,-1,0,0,1,0,3.0,9.0,-1.0,0.0,0.0,1996-1997_1997-03-24_SPGIJON_V,1990s,LaLiga,30,2
1996-1997,,Valencia,Barcelona,Local,1.0,1.0,E,1,0.0,1.0,0.0,V,1997-03-30,1997,3,Domingo,13,1996,4,,3,0.3333333333333333,0,0,1,0,1,2.0,7.0,1.0,0.0,0.0,1996-1997_1997-03-30_BARCELONA_L,1990s,LaLiga,31,2
1996-1997,,Valencia,Valladolid,Visitante,1.0,4.0,D,0,-3.0,0.0,3.0,D,1997-04-06,1997,4,Domingo,14,1996,4,,3,0.0,-1,0,0,1,0,5.0,7.0,-3.0,0.0,0.0,1996-1997_1997-04-06_VALLADOLID_V,1990s,LaLiga,32,2
1996-1997,,Valencia,Ath Bilbao,Local,5.0,2.0,V,3,3.0,5.0,1.0,V,1997-04-12,1997,4,Sábado,15,1996,4,,3,1.0,1,1,0,0,1,7.0,7.0,4.0,0.0,0.0,1996-1997_1997-04-12_ATHBILBAO_L,1990s,LaLiga,33,2
1996-1997,,Valencia,Extremadura,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,1997-04-15,1997,4,Martes,16,1996,4,,3,0.0,-1,0,0,1,0,1.0,4.0,-1.0,0.0,0.0,1996-1997_1997-04-15_EXTREMADURA_V,1990s,LaLiga,34,2
1996-1997,,Valencia,Real Madrid,Local,1.0,1.0,E,1,0.0,0.0,0.0,E,1997-04-21,1997,4,Lunes,17,1996,4,,3,0.3333333333333333,0,0,1,0,1,2.0,5.0,0.0,0.0,0.0,1996-1997_1997-04-21_REALMADRID_L,1990s,LaLiga,35,2
1996-1997,,Valencia,Celta,Visitante,1.0,1.0,E,1,0.0,0.0,1.0,D,1997-05-04,1997,5,Domingo,18,1996,4,,3,0.3333333333333333,0,0,1,0,0,2.0,5.0,-1.0,0.0,0.0,1996-1997_1997-05-04_CELTA_V,1990s,LaLiga,36,2
1996-1997,,Valencia,La Coruna,Local,1.0,1.0,E,1,0.0,1.0,1.0,E,1997-05-12,1997,5,Lunes,20,1996,4,,3,0.3333333333333333,0,0,1,0,1,2.0,6.0,0.0,0.0,0.0,1996-1997_1997-05-12_LACORUNA_L,1990s,LaLiga,37,2
1996-1997,,Valencia,Hercules,Visitante,2.0,0.0,V,3,2.0,0.0,0.0,E,1997-05-18,1997,5,Domingo,20,1996,4,,3,1.0,1,1,0,0,0,2.0,6.0,0.0,0.0,0.0,1996-1997_1997-05-18_HERCULES_V,1990s,LaLiga,38,2
1996-1997,,Valencia,Betis,Local,1.0,1.0,E,1,0.0,0.0,1.0,D,1997-05-26,1997,5,Lunes,22,1996,4,,3,0.3333333333333333,0,0,1,0,1,2.0,7.0,-1.0,0.0,0.0,1996-1997_1997-05-26_BETIS_L,1990s,LaLiga,39,2
1996-1997,,Valencia,Vallecano,Visitante,1.0,3.0,D,0,-2.0,0.0,2.0,D,1997-05-31,1997,5,Sábado,22,1996,4,,3,0.0,-1,0,0,1,0,4.0,6.0,-2.0,0.0,0.0,1996-1997_1997-05-31_VALLECANO_V,1990s,LaLiga,40,2
1996-1997,,Valencia,Oviedo,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,1997-06-15,1997,6,Domingo,24,1996,4,,3,1.0,1,1,0,0,1,3.0,8.0,0.0,0.0,0.0,1996-1997_1997-06-15_OVIEDO_L,1990s,LaLiga,41,2
1996-1997,,Valencia,Espanol,Visitante,2.0,3.0,D,0,-1.0,1.0,0.0,V,1997-06-21,1997,6,Sábado,25,1996,4,,3,0.0,-1,0,0,1,0,5.0,7.0,1.0,0.0,1.0,1996-1997_1997-06-21_ESPANOL_V,1990s,LaLiga,42,2
1997-1998,,Valencia,Mallorca,Visitante,1.0,2.0,D,0,-1.0,0.0,1.0,D,1997-08-31,1997,8,Domingo,35,1997,5,,3,0.0,-1,0,0,1,0,3.0,0.0,-1.0,0.0,0.0,1997-1998_1997-08-31_MALLORCA_V,1990s,LaLiga,1,1
1997-1998,,Valencia,Barcelona,Local,0.0,3.0,D,0,-3.0,0.0,2.0,D,1997-09-08,1997,9,Lunes,37,1997,5,,3,0.0,-1,0,0,1,1,3.0,0.0,-2.0,0.0,0.0,1997-1998_1997-09-08_BARCELONA_L,1990s,LaLiga,2,1
1997-1998,,Valencia,Santander,Visitante,1.0,2.0,D,0,-1.0,1.0,2.0,D,1997-09-14,1997,9,Domingo,37,1997,5,,3,0.0,-1,0,0,1,0,3.0,0.0,-1.0,0.0,0.0,1997-1998_1997-09-14_SANTANDER_V,1990s,LaLiga,3,1
1997-1998,,Valencia,Real Madrid,Local,0.0,2.0,D,0,-2.0,0.0,0.0,E,1997-09-28,1997,9,Domingo,39,1997,5,,3,0.0,-1,0,0,1,1,2.0,0.0,0.0,0.0,0.0,1997-1998_1997-09-28_REALMADRID_L,1990s,LaLiga,4,1
1997-1998,,Valencia,Valladolid,Visitante,3.0,0.0,V,3,3.0,2.0,0.0,V,1997-10-05,1997,10,Domingo,40,1997,5,,3,1.0,1,1,0,0,0,3.0,3.0,2.0,0.0,0.0,1997-1998_1997-10-05_VALLADOLID_V,1990s,LaLiga,5,1
1997-1998,,Valencia,Ath Bilbao,Local,1.0,1.0,E,1,0.0,1.0,0.0,V,1997-10-15,1997,10,Miércoles,42,1997,5,,3,0.3333333333333333,0,0,1,0,1,2.0,4.0,1.0,0.0,0.0,1997-1998_1997-10-15_ATHBILBAO_L,1990s,LaLiga,6,1
1997-1998,,Valencia,Celta,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,1997-10-19,1997,10,Domingo,42,1997,5,,3,0.0,-1,0,0,1,0,1.0,4.0,-1.0,0.0,0.0,1997-1998_1997-10-19_CELTA_V,1990s,LaLiga,7,1
1997-1998,,Valencia,Oviedo,Local,1.0,1.0,E,1,0.0,1.0,0.0,V,1997-10-26,1997,10,Domingo,43,1997,5,,3,0.3333333333333333,0,0,1,0,1,2.0,5.0,1.0,0.0,0.0,1997-1998_1997-10-26_OVIEDO_L,1990s,LaLiga,8,1
1997-1998,,Valencia,Merida,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,1997-11-03,1997,11,Lunes,45,1997,5,,3,0.0,-1,0,0,1,0,1.0,5.0,0.0,0.0,0.0,1997-1998_1997-11-03_MERIDA_V,1990s,LaLiga,9,1
1997-1998,,Valencia,Zaragoza,Local,2.0,1.0,V,3,1.0,1.0,0.0,V,1997-11-09,1997,11,Domingo,45,1997,5,,3,1.0,1,1,0,0,1,3.0,5.0,1.0,0.0,0.0,1997-1998_1997-11-09_ZARAGOZA_L,1990s,LaLiga,10,1
1997-1998,,Valencia,Espanol,Visitante,0.0,3.0,D,0,-3.0,0.0,2.0,D,1997-11-12,1997,11,Miércoles,46,1997,5,,3,0.0,-1,0,0,1,0,3.0,4.0,-2.0,0.0,0.0,1997-1998_1997-11-12_ESPANOL_V,1990s,LaLiga,11,1
1997-1998,,Valencia,Betis,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,1997-11-16,1997,11,Domingo,46,1997,5,,3,1.0,1,1,0,0,1,1.0,7.0,1.0,0.0,0.0,1997-1998_1997-11-16_BETIS_L,1990s,LaLiga,12,1
1997-1998,,Valencia,Ath Madrid,Visitante,1.0,3.0,D,0,-2.0,0.0,1.0,D,1997-11-22,1997,11,Sábado,47,1997,5,,3,0.0,-1,0,0,1,0,4.0,6.0,-1.0,0.0,0.0,1997-1998_1997-11-22_ATHMADRID_V,1990s,LaLiga,13,1
1997-1998,,Valencia,Salamanca,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,1997-11-30,1997,11,Domingo,48,1997,5,,3,0.0,-1,0,0,1,1,1.0,6.0,0.0,0.0,0.0,1997-1998_1997-11-30_SALAMANCA_L,1990s,LaLiga,14,1
1997-1998,,Valencia,Sociedad,Visitante,1.0,1.0,E,1,0.0,0.0,0.0,E,1997-12-07,1997,12,Domingo,49,1997,5,,3,0.3333333333333333,0,0,1,0,0,2.0,4.0,0.0,0.0,0.0,1997-1998_1997-12-07_SOCIEDAD_V,1990s,LaLiga,15,1
1997-1998,,Valencia,Compostela,Local,4.0,1.0,V,3,3.0,1.0,0.0,V,1997-12-14,1997,12,Domingo,50,1997,5,,3,1.0,1,1,0,0,1,5.0,7.0,1.0,0.0,0.0,1997-1998_1997-12-14_COMPOSTELA_L,1990s,LaLiga,16,1
1997-1998,,Valencia,La Coruna,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,1997-12-18,1997,12,Jueves,51,1997,5,,3,1.0,1,1,0,0,1,1.0,7.0,0.0,0.0,0.0,1997-1998_1997-12-18_LACORUNA_L,1990s,LaLiga,17,1
1997-1998,,Valencia,Sp Gijon,Visitante,3.0,0.0,V,3,3.0,2.0,0.0,V,1997-12-21,1997,12,Domingo,51,1997,5,,3,1.0,1,1,0,0,0,3.0,10.0,2.0,0.0,0.0,1997-1998_1997-12-21_SPGIJON_V,1990s,LaLiga,18,1
1997-1998,,Valencia,Tenerife,Local,1.0,2.0,D,0,-1.0,1.0,0.0,V,1998-01-04,1998,1,Domingo,1,1997,5,,3,0.0,-1,0,0,1,1,3.0,10.0,1.0,0.0,1.0,1997-1998_1998-01-04_TENERIFE_L,1990s,LaLiga,19,1
1997-1998,,Valencia,Mallorca,Local,0.0,0.0,E,1,0.0,0.0,0.0,E,1998-01-12,1998,1,Lunes,3,1997,5,,3,0.3333333333333333,0,0,1,0,1,0.0,10.0,0.0,0.0,0.0,1997-1998_1998-01-12_MALLORCA_L,1990s,LaLiga,20,2
1997-1998,,Valencia,Barcelona,Visitante,4.0,3.0,V,3,1.0,0.0,1.0,D,1998-01-19,1998,1,Lunes,4,1997,5,,3,1.0,1,1,0,0,0,7.0,10.0,-1.0,1.0,0.0,1997-1998_1998-01-19_BARCELONA_V,1990s,LaLiga,21,2
